ID lección	Bloque	#	Tipo / Punti	Texto ES	Texto EN	Texto 2 ES	Texto 2 EN	Opción 1 ES	Opción 1 EN	Opción 2 ES	Opción 2 EN	Opción 3 ES	Opción 3 EN	Opción 4 ES	Opción 4 EN	Opción 5 ES	Opción 5 EN	Opción 6 ES	Opción 6 EN	Correcta	Pista ES	Pista EN	Tiempo (s)	Estado	Notas
ia-para-escribir	PANTALLA	1	boot	Correos, informes, actas, mensajes para el grupo del trabajo: escribir se come horas de la semana. Hoy ves cómo la IA te devuelve parte de ese tiempo.	Emails, reports, meeting notes, messages to the team chat: writing eats hours of your week. Today you'll see how AI gives some of that time back.																			Borrador	
ia-para-escribir	PANTALLA	2	leyendo	Cinco tareas de escritura que la IA hace muy bien, y cómo pedirlas:	Five writing tasks AI handles really well, and how to ask for them:																			Borrador	
ia-para-escribir	GRAFICO_TABLA	2						Tarea	Task	Qué pedirle	What to ask													Borrador	
ia-para-escribir	FILA	2						Redactar un correo	Draft an email	Correo corto a [quién] para [qué], tono amable	Short email to [who] about [what], friendly tone													Borrador	
ia-para-escribir	FILA	2						Responder un correo	Reply to an email	Pega el correo y pide una respuesta de 5 líneas	Paste the email and ask for a 5-line reply													Borrador	
ia-para-escribir	FILA	2						Resumir un documento	Summarize a document	Resume en 5 puntos lo que debo decidir	Summarize in 5 points what I need to decide													Borrador	
ia-para-escribir	FILA	2						Cambiar el tono	Change the tone	Hazlo más formal, o más cercano	Make it more formal, or friendlier													Borrador	
ia-para-escribir	FILA	2						Ordenar notas	Organize notes	Convierte estas notas en un plan con fechas	Turn these notes into a plan with dates													Borrador	
ia-para-escribir	PANTALLA	3	online	Un resumen sirve más cuando tiene propósito. En vez de 'resume esto', pide 'saca solo las fechas y los compromisos' o 'resume para decidir si voy a esa reunión'. Así la IA sabe qué dejar y qué quitar.	A summary is more useful when it has a purpose. Instead of 'summarize this', ask 'pull out only the dates and commitments' or 'summarize so I can decide whether to attend'. Then the AI knows what to keep and what to cut.																			Borrador	
ia-para-escribir	PANTALLA	4	info	¿Quieres que suene a ti y no a robot? Pega un correo que hayas escrito y di 'escribe con este estilo'. La IA copia tu forma de saludar, tu largo de frases y tus expresiones.	Want it to sound like you and not like a robot? Paste an email you wrote and say 'write in this style'. The AI copies how you greet people, how long your sentences are and your favorite expressions.																			Borrador	
ia-para-escribir	PANTALLA	5	error	Regla de oro: lee todo antes de enviar. Revisa nombres, cifras, fechas y tono, porque el que firma eres tú. Y no pegues información confidencial de tu empresa sin permiso. ¡Ahora a practicar!	Golden rule: read everything before you send it. Check names, numbers, dates and tone, because you're the one signing it. And don't paste confidential company information without permission. Now let's practice!																			Borrador	
ia-para-escribir	EJERCICIO	1	opcion-multiple	¿Cuál pedido de resumen da un resultado más útil?	Which summary request gets a more useful result?			Resume esto	Summarize this	Resume este informe en 5 puntos con lo que debo decidir esta semana	Summarize this report in 5 points with what I need to decide this week	Hazlo corto	Make it short	¿Qué dice?	What does it say?					2	Busca el que tiene un propósito claro.	Look for the one with a clear purpose.		Borrador	
ia-para-escribir	EJERCICIO	2	verdadero-falso	Si la IA escribió el correo, no hace falta leerlo antes de enviarlo.	If the AI wrote the email, there's no need to read it before sending.															falso	Recuerda quién firma el correo.	Remember who signs the email.		Borrador	
ia-para-escribir	EJERCICIO	3	completar-frase	Para que un texto suene más a ti, dale a la IA un	To make a text sound more like you, give the AI a	de cómo escribes.	of how you write.	ejemplo	sample	regalo	gift	castigo	penalty							1	Pega algo que tú hayas escrito.	Paste something you wrote yourself.		Borrador	
ia-para-escribir	EJERCICIO	4	ordenar-pasos	Ordena cómo convertir tus notas sueltas en un correo:	Put in order how to turn loose notes into an email:			Pega las notas y pide un correo con el tono que quieres	Paste the notes and ask for an email in your tone	Lee el borrador completo	Read the whole draft	Revisa nombres, fechas y cifras	Check names, dates and numbers	Envía el correo	Send the email						Lo último siempre es enviar, nunca antes de revisar.	Sending always comes last, never before checking.		Borrador	
ia-para-escribir	EJERCICIO	5	escribir-prompt	Escribe un prompt para convertir notas desordenadas de una reunión en un correo claro para tu equipo.	Write a prompt to turn messy meeting notes into a clear email for your team.																Di para quién es, el tono y qué debe destacar.	Say who it's for, the tone and what it should highlight.		Borrador	
ia-para-escribir	TAREA			Esta semana, usa la IA para un correo real: pídele el borrador, ajústalo a tu estilo y revísalo antes de enviar. Anota cuántos minutos te ahorraste.	This week, use AI for a real email: get a draft, adjust it to your style and check it before sending. Note how many minutes you saved.																			Borrador	
ia-para-analizar-datos	LECCION			IA para analizar datos	AI for analyzing data	Hojas de cálculo y reportes.	Spreadsheets and reports.																180	Borrador	Mundo Forja. Escrita por Claude, datos a septiembre de 2026.
ia-para-analizar-datos	PLAN			Usar la IA para entender hojas de cálculo y reportes.		Pedirle fórmulas de Excel o Sheets explicadas · Que explique una tabla o encuentre tendencias · Que proponga gráficos · Verificar siempre los números																			Completar la frase con la fórmula correcta. Tarea: pedir una fórmula para una hoja propia.
ia-para-analizar-datos	PANTALLA	1	boot	¿Hojas de cálculo que parecen sopa de números? La IA puede ser tu traductora: te explica fórmulas, encuentra patrones y te propone gráficos.	Spreadsheets that look like number soup? AI can be your translator: it explains formulas, finds patterns and suggests charts.																			Borrador	
ia-para-analizar-datos	PANTALLA	2	leyendo	Para pedir una fórmula, describe tu hoja con palabras. Por ejemplo: 'En Google Sheets, la columna B tiene ventas y la C la ciudad. Quiero sumar solo las ventas de Cali'. La IA te da la fórmula SUMAR.SI y te explica cada parte.	To get a formula, describe your sheet in words. For example: 'In Google Sheets, column B has sales and column C has the city. I want to add up only the sales from Chicago'. The AI gives you the SUMIF formula and explains each part.																			Borrador	
ia-para-analizar-datos	PANTALLA	3	online	Más allá de fórmulas, puedes hacerle preguntas a tus datos:	Beyond formulas, you can ask your data questions:																			Borrador	
ia-para-analizar-datos	GRAFICO_TABLA	3						Pregúntale	Ask it	Te ayuda a ver	It helps you see													Borrador	
ia-para-analizar-datos	FILA	3						¿En qué mes vendimos más?	Which month did we sell the most?	Tendencias	Trends													Borrador	
ia-para-analizar-datos	FILA	3						¿Hay datos repetidos o vacíos?	Are there duplicate or empty cells?	Errores en la hoja	Errors in the sheet													Borrador	
ia-para-analizar-datos	FILA	3						¿Qué gráfico uso para esto?	Which chart should I use?	Cómo mostrarlo mejor	How best to show it													Borrador	
ia-para-analizar-datos	FILA	3						Explícame esta tabla como a un niño de 12 años	Explain this table like I'm 12	Qué significa todo	What it all means													Borrador	
ia-para-analizar-datos	PANTALLA	4	info	Muchos asistentes aceptan que subas el archivo de Excel o CSV completo. Antes de subirlo, borra o reemplaza los datos personales: nombres, teléfonos, cédulas y correos.	Many assistants let you upload the whole Excel or CSV file. Before uploading, delete or replace personal data: names, phone numbers, ID numbers and emails.																			Borrador	
ia-para-analizar-datos	PANTALLA	5	error	Ojo: la IA puede equivocarse en los cálculos. Verifica siempre un pedazo a mano o con una fórmula tuya antes de presentar un número en una reunión. ¡A practicar!	Careful: AI can get calculations wrong. Always check a piece by hand or with your own formula before presenting a number in a meeting. Let's practice!																			Borrador	
ia-para-analizar-datos	EJERCICIO	1	opcion-multiple	Para que la IA te dé la fórmula correcta, ¿qué es lo más importante contarle?	To get the right formula from the AI, what's most important to tell it?			Qué hay en cada columna y qué quieres calcular	What's in each column and what you want to calculate	Tu color favorito	Your favorite color	Cuánto pagaste por el computador	How much your computer cost	La hora en que abriste la hoja	What time you opened the sheet					1	Describe tu hoja con palabras.	Describe your sheet in words.		Borrador	
ia-para-analizar-datos	EJERCICIO	2	verdadero-falso	Los números que calcula una IA siempre son exactos.	The numbers an AI calculates are always exact.															falso	Recuerda la última pantalla.	Remember the last screen.		Borrador	
ia-para-analizar-datos	EJERCICIO	3	completar-frase	Para sumar solo las ventas de una ciudad, en Google Sheets en español se usa	To add up only one city's sales, in Google Sheets you use	.	.	SUMAR.SI	SUMIF	PROMEDIO	AVERAGE	HOY	TODAY							1	Suma, pero solo si se cumple una condición.	It adds, but only if a condition is met.		Borrador	
ia-para-analizar-datos	EJERCICIO	4	ordenar-pasos	Ordena cómo analizar una hoja con IA de forma segura:	Put in order how to analyze a sheet with AI safely:			Quita los datos personales	Remove personal data	Sube o pega la tabla	Upload or paste the table	Haz tu pregunta	Ask your question	Verifica un resultado	Check one result						La limpieza va antes de subir, y la verificación al final.	Cleanup comes before uploading, and checking comes last.		Borrador	
ia-para-analizar-datos	EJERCICIO	5	escribir-prompt	Escribe un prompt describiendo las columnas de una hoja tuya y pidiendo una fórmula que necesites.	Write a prompt describing the columns of one of your sheets and asking for a formula you need.																Di si usas Excel o Google Sheets y en qué idioma.	Say whether you use Excel or Google Sheets, and in which language.		Borrador	
ia-para-analizar-datos	TAREA			Toma una hoja de cálculo que uses, sin datos personales, y pídele a una IA una fórmula o un gráfico. Comprueba el resultado con una cuenta a mano.	Take a spreadsheet you use, with no personal data, and ask an AI for a formula or a chart. Check the result with a quick calculation by hand.																			Borrador	
ia-para-reuniones	LECCION			IA para reuniones y productividad	AI for meetings and productivity	Resúmenes, tareas, seguimiento.	Summaries, tasks, follow-ups.																180	Borrador	Mundo Forja. Escrita por Claude, datos a septiembre de 2026.
ia-para-reuniones	PLAN			Aprovechar la IA antes, durante y después de una reunión.		Transcribir y resumir · Sacar la lista de tareas con responsables · Redactar el correo de seguimiento · Avisar y pedir permiso antes de grabar																			Flujo: reunión → transcripción → resumen → tareas → correo.
ia-para-reuniones	PANTALLA	1	boot	Reunión de una hora y al final nadie recuerda quién quedó de hacer qué. ¿Te suena? La IA puede ser esa asistente que nunca se distrae.	A one-hour meeting, and at the end nobody remembers who agreed to do what. Sound familiar? AI can be the assistant who never gets distracted.																			Borrador	
ia-para-reuniones	PANTALLA	2	loading	Así fluye una reunión con ayuda de la IA:	Here's how a meeting flows with AI's help:																			Borrador	
ia-para-reuniones	GRAFICO_FLUJO	2						Reunión	Meeting	Transcripción: el audio pasa a texto	Transcript: audio becomes text	Resumen con tareas y responsables	Summary with tasks and owners	Correo de seguimiento	Follow-up email									Borrador	
ia-para-reuniones	PANTALLA	3	leyendo	Antes, pídele una agenda corta y las preguntas clave que debes llevar. Durante, muchas plataformas de videollamada ya traen notas automáticas con IA, o puedes grabar el audio con permiso.	Before, ask it for a short agenda and the key questions to bring. During, many video call platforms now include automatic AI notes, or you can record the audio with permission.																			Borrador	
ia-para-reuniones	PANTALLA	4	info	Después viene la magia. Pega la transcripción y pide: 'saca las decisiones, las tareas con responsable y fecha, y las dudas pendientes, en una tabla'. En un minuto tienes el acta.	Afterwards comes the magic. Paste the transcript and ask: 'list the decisions, the tasks with owner and due date, and open questions, in a table'. In a minute you have the minutes.																			Borrador	
ia-para-reuniones	PANTALLA	5	error	Dos cuidados. Avisa y pide permiso antes de grabar o transcribir, porque en muchos lugares la ley lo exige. Y revisa el resultado: las transcripciones confunden nombres y cifras. ¡A practicar!	Two precautions. Tell people and ask permission before recording or transcribing, since the law requires it in many places. And check the result: transcripts mix up names and numbers. Let's practice!																			Borrador	
ia-para-reuniones	EJERCICIO	1	opcion-multiple	Terminó la reunión y tienes la transcripción. ¿Qué es lo más útil pedirle a la IA?	The meeting is over and you have the transcript. What's the most useful thing to ask the AI?			Que la traduzca al japonés	Translate it into Japanese	Que saque decisiones, tareas con responsable y fecha	List decisions, and tasks with owners and dates	Que cuente cuántas palabras tiene	Count how many words it has	Que invente un chiste sobre la reunión	Make up a joke about the meeting					2	Piensa en quién quedó de hacer qué.	Think about who agreed to do what.		Borrador	
ia-para-reuniones	EJERCICIO	2	verdadero-falso	Antes de grabar una reunión, lo correcto es avisar y pedir permiso.	Before recording a meeting, the right thing is to tell people and ask permission.															verdadero	En muchos lugares, además, lo exige la ley.	In many places, the law also requires it.		Borrador	
ia-para-reuniones	EJERCICIO	3	completar-frase	Convertir el audio de una reunión en texto se llama	Turning a meeting's audio into text is called	.	.	transcripción	transcription	traducción	translation	compresión	compression							1	Es el segundo paso del flujo.	It's the second step of the flow.		Borrador	
ia-para-reuniones	EJERCICIO	4	ordenar-pasos	Ordena el flujo de una reunión con IA:	Put the AI meeting flow in order:			Reunión	Meeting	Transcripción	Transcript	Resumen con tareas y responsables	Summary with tasks and owners	Correo de seguimiento	Follow-up email						El correo cierra todo el proceso.	The email wraps up the whole process.		Borrador	
ia-para-reuniones	EJERCICIO	5	escribir-prompt	Escribe el prompt que usarías después de una reunión para obtener el acta con tareas y responsables.	Write the prompt you'd use after a meeting to get minutes with tasks and owners.																Pide un formato de tabla con columnas claras.	Ask for a table with clear columns.		Borrador	
ia-para-reuniones	TAREA			En tu próxima reunión o clase, toma notas (o usa la transcripción, con permiso) y pídele a la IA el resumen con tareas. Compártelo y mira si alguien lo corrige.	At your next meeting or class, take notes (or use the transcript, with permission) and ask the AI for a summary with tasks. Share it and see whether anyone corrects it.																			Borrador	
generadores-de-imagenes	LECCION			Generadores de imágenes	Image generators	Cómo funcionan por dentro.	How they work inside.																180	Borrador	Mundo Prisma. Escrita por Claude, datos a septiembre de 2026.
generadores-de-imagenes	PLAN			Entender cómo una IA crea una imagen desde un texto.		Los modelos de difusión parten de ruido y lo van 'limpiando' guiados por tu texto · Aprendieron de millones de imágenes con su descripción · Ejemplos: Midjourney, DALL·E, Stable Diffusion, Firefly																			Flujo de ruido a imagen. Opción múltiple sobre cómo funcionan.
generadores-de-imagenes	PANTALLA	1	boot	Escribes 'un gato astronauta tomando tinto en la Luna' y en segundos aparece la imagen. ¿Magia? No: matemáticas. Te cuento cómo funciona por dentro.	You type 'an astronaut cat drinking coffee on the Moon' and seconds later the image appears. Magic? No: math. Let me show you how it works inside.																			Borrador	
generadores-de-imagenes	PANTALLA	2	leyendo	Estos modelos aprendieron viendo millones de imágenes junto con su descripción. Así entendieron cómo se ve un gato, un atardecer o una acuarela, y cómo se combinan.	These models learned by looking at millions of images along with their descriptions. That's how they figured out what a cat, a sunset or a watercolor looks like, and how they combine.																			Borrador	
generadores-de-imagenes	PANTALLA	3	loading	Muchas herramientas usan una técnica llamada difusión. Parte de una imagen de puro ruido, como la estática de un televisor viejo, y la va limpiando paso a paso:	Many tools use a technique called diffusion. It starts from an image of pure noise, like static on an old TV, and cleans it up step by step:																			Borrador	
generadores-de-imagenes	GRAFICO_FLUJO	3						Escribes tu prompt	You write your prompt	Aparece una imagen de puro ruido	An image of pure noise appears	La IA quita ruido guiada por tu texto	The AI removes noise guided by your text	Queda la imagen final	The final image is left									Borrador	
generadores-de-imagenes	PANTALLA	4	info	Algunas herramientas conocidas:	Some well-known tools:																			Borrador	Pantalla viva: revisar cada semana con el Radar IA.
generadores-de-imagenes	GRAFICO_TABLA	4						Herramienta	Tool	Qué la distingue	What sets it apart													Borrador	
generadores-de-imagenes	FILA	4						Midjourney	Midjourney	Estilo muy artístico	Very artistic style													Borrador	
generadores-de-imagenes	FILA	4						ChatGPT y Gemini	ChatGPT and Gemini	Crean imágenes dentro del chat	Create images right in the chat													Borrador	
generadores-de-imagenes	FILA	4						Adobe Firefly	Adobe Firefly	Viene en Photoshop; Adobe dice que la entrenó con imágenes con licencia	Built into Photoshop; Adobe says it was trained on licensed images													Borrador	
generadores-de-imagenes	FILA	4						Stable Diffusion	Stable Diffusion	Abierta: se puede instalar en tu computador	Open: you can install it on your computer													Borrador	
generadores-de-imagenes	PANTALLA	5	hype	Todavía fallan en detalles: letras dentro de la imagen, manos o cuántos objetos hay. Por eso se prueba varias veces. En la próxima lección escribes tu primer prompt visual. ¡A practicar!	They still slip on details: lettering inside the image, hands, or how many objects there are. That's why you try a few times. Next lesson you'll write your first visual prompt. Let's practice!																			Borrador	
generadores-de-imagenes	EJERCICIO	1	opcion-multiple	¿Cómo crea una imagen un modelo de difusión?	How does a diffusion model create an image?			Busca una foto parecida en internet	Searches for a similar photo online	Parte de ruido y lo limpia guiado por tu texto	Starts from noise and cleans it up guided by your text	Una persona la dibuja muy rápido	A person draws it really fast	Mezcla dos fotos al azar	Mixes two random photos					2	Recuerda la estática del televisor viejo.	Remember the old TV static.		Borrador	
generadores-de-imagenes	EJERCICIO	2	verdadero-falso	Los generadores de imágenes aprendieron viendo imágenes junto con su descripción.	Image generators learned by looking at images along with their descriptions.															verdadero	Así entendieron qué es un gato o un atardecer.	That's how they learned what a cat or a sunset is.		Borrador	
generadores-de-imagenes	EJERCICIO	3	completar-frase	La difusión empieza con una imagen llena de	Diffusion starts with an image full of	.	.	ruido	noise	colores	colors	letras	letters							1	Como la estática de un televisor.	Like TV static.		Borrador	
generadores-de-imagenes	EJERCICIO	4	ordenar-pasos	Ordena cómo nace una imagen por difusión:	Put in order how a diffusion image is born:			Escribes tu prompt	You write your prompt	Aparece una imagen de puro ruido	An image of pure noise appears	La IA quita ruido guiada por tu texto	The AI removes noise guided by your text	Queda la imagen final	The final image is left						Todo empieza con tus palabras.	It all starts with your words.		Borrador	
generadores-de-imagenes	EJERCICIO	5	escribir-prompt	Describe en un prompt una imagen divertida que te gustaría ver, con al menos tres detalles.	Describe in a prompt a fun image you'd like to see, with at least three details.																Qué aparece, dónde está y en qué estilo.	What's in it, where it is and in what style.		Borrador	
generadores-de-imagenes	TAREA			Genera la misma idea en dos herramientas distintas (por ejemplo, ChatGPT y Gemini) y compara: ¿cuál respetó mejor los detalles que pediste?	Generate the same idea in two different tools (for example, ChatGPT and Gemini) and compare: which one followed your details better?																			Borrador	
tu-primer-prompt-visual	LECCION			Tu primer prompt visual	Your first visual prompt	De la idea a la imagen.	From idea to image.																180	Borrador	Mundo Prisma. Escrita por Claude, datos a septiembre de 2026.
tu-primer-prompt-visual	PLAN			Escribir un buen prompt para generar una imagen.		Sujeto (qué aparece) · Estilo (foto, ilustración, anime, pixel art) · Encuadre y composición · Luz y color · Formato (vertical, cuadrado) · Iterar cambiando una cosa a la vez																			Escribir un prompt visual con todas las piezas.
tu-primer-prompt-visual	PANTALLA	1	boot	Hoy pasas de mirar a crear. Un prompt visual es como darle indicaciones a un fotógrafo que no ve tu mente: todo lo que no digas, lo decide él.	Today you go from looking to creating. A visual prompt is like directing a photographer who can't read your mind: anything you leave out, they decide for you.																			Borrador	
tu-primer-prompt-visual	PANTALLA	2	leyendo	Estas son las piezas de un prompt visual:	These are the pieces of a visual prompt:																			Borrador	
tu-primer-prompt-visual	GRAFICO_TABLA	2						Pieza	Piece	Ejemplo	Example													Borrador	
tu-primer-prompt-visual	FILA	2						Sujeto	Subject	Un colibrí tomando néctar	A hummingbird sipping nectar													Borrador	
tu-primer-prompt-visual	FILA	2						Estilo	Style	Ilustración en acuarela	Watercolor illustration													Borrador	
tu-primer-prompt-visual	FILA	2						Encuadre	Framing	Primer plano	Close-up													Borrador	
tu-primer-prompt-visual	FILA	2						Luz y color	Light and color	Luz suave de la mañana, tonos verdes	Soft morning light, green tones													Borrador	
tu-primer-prompt-visual	FILA	2						Formato	Format	Vertical, para historias	Vertical, for stories													Borrador	
tu-primer-prompt-visual	PANTALLA	3	online	Todo junto se lee así: 'Un colibrí tomando néctar de una flor de café, ilustración en acuarela, primer plano, luz suave de la mañana, tonos verdes, formato vertical'. Claro, concreto y sin adornos.	All together it reads: 'A hummingbird sipping nectar from a coffee flower, watercolor illustration, close-up, soft morning light, green tones, vertical format'. Clear, specific and no fluff.																			Borrador	
tu-primer-prompt-visual	PANTALLA	4	info	Para mejorar una imagen, cambia una sola cosa a la vez: primero la luz, después el encuadre. Si cambias todo junto, no sabes qué funcionó. Y en vez de copiar a un artista vivo, describe el estilo: acuarela, anime, pixel art, foto realista.	To improve an image, change one thing at a time: first the light, then the framing. Change everything at once and you won't know what worked. And instead of copying a living artist, describe the style: watercolor, anime, pixel art, realistic photo.																			Borrador	
tu-primer-prompt-visual	PANTALLA	5	hype	Ya tienes la receta del prompt visual. ¡Hora de practicar!	You've got the recipe for a visual prompt. Time to practice!																			Borrador	
tu-primer-prompt-visual	EJERCICIO	1	opcion-multiple	En un prompt visual, 'luz de atardecer y tonos naranjas' corresponde a…	In a visual prompt, 'sunset light and orange tones' is the…			El sujeto	Subject	La luz y el color	Light and color	El formato	Format	El encuadre	Framing					2	Habla de cómo se ilumina la escena.	It's about how the scene is lit.		Borrador	
tu-primer-prompt-visual	EJERCICIO	2	verdadero-falso	Para mejorar una imagen conviene cambiar muchas cosas a la vez.	To improve an image, it's best to change lots of things at once.															falso	Si cambias todo, no sabes qué funcionó.	If you change everything, you won't know what worked.		Borrador	
tu-primer-prompt-visual	EJERCICIO	3	completar-frase	'Primer plano' y 'vista desde arriba' describen el	'Close-up' and 'top-down view' describe the	de la imagen.	of the image.	encuadre	framing	sujeto	subject	precio	price							1	Es desde dónde mira la cámara.	It's where the camera looks from.		Borrador	
tu-primer-prompt-visual	EJERCICIO	4	ordenar-pasos	Ordena cómo mejorar una imagen paso a paso:	Put in order how to improve an image step by step:			Escribe el prompt con sus piezas	Write the prompt with its pieces	Genera la imagen	Generate the image	Mira qué no te gusta	Spot what you don't like	Cambia una sola cosa	Change just one thing	Vuelve a generar	Generate again				Para saber qué cambiar, primero tienes que mirar el resultado.	To know what to change, you first have to look at the result.		Borrador	
tu-primer-prompt-visual	EJERCICIO	5	escribir-prompt	Escribe un prompt visual con las cinco piezas: sujeto, estilo, encuadre, luz y color, y formato.	Write a visual prompt with all five pieces: subject, style, framing, light and color, and format.																Revisa la tabla y marca cada pieza.	Check the table and tick off each piece.		Borrador	
tu-primer-prompt-visual	TAREA			Crea una imagen para tu foto de perfil o para felicitar a alguien. Haz tres versiones cambiando una sola cosa cada vez y quédate con la mejor.	Create an image for your profile picture or to congratulate someone. Make three versions, changing just one thing each time, and keep the best.																			Borrador	
video-con-ia	LECCION			Video con IA	Video with AI	Qué se puede hacer hoy.	What's possible today.																180	Borrador	Mundo Prisma. Escrita por Claude, datos a septiembre de 2026.
video-con-ia	PLAN			Saber qué se puede hacer hoy con video generado por IA.		Texto a video e imagen a video · Clips cortos de pocos segundos · Herramientas como Sora, Veo, Runway o Kling · Límites: mantener al mismo personaje, las manos, la duración																			Verdadero/falso sobre qué es posible hoy.
video-con-ia	PANTALLA	1	boot	Si las imágenes con IA ya sorprenden, imagínate el video. Hoy vemos qué se puede hacer de verdad, sin promesas exageradas.	If AI images are impressive, imagine video. Today we look at what's actually possible, without the hype.																			Borrador	
video-con-ia	PANTALLA	2	leyendo	Hay cuatro formas principales de crear video con IA:	There are four main ways to create video with AI:																			Borrador	
video-con-ia	GRAFICO_TABLA	2						Tipo	Type	Qué hace	What it does													Borrador	
video-con-ia	FILA	2						Texto a video	Text to video	Describes la escena y genera un clip	You describe the scene and it makes a clip													Borrador	
video-con-ia	FILA	2						Imagen a video	Image to video	Le da movimiento a una imagen	Brings an image to life													Borrador	
video-con-ia	FILA	2						Video a video	Video to video	Cambia el estilo de un video que ya tienes	Changes the style of a video you have													Borrador	
video-con-ia	FILA	2						Avatar que habla	Talking avatar	Una persona digital lee tu guion	A digital person reads your script													Borrador	
video-con-ia	PANTALLA	3	info	Herramientas conocidas hoy: Veo, de Google; Runway; y Kling, de la empresa china Kuaishou. Este mundo cambia rápido: en marzo de 2026 OpenAI cerró Sora, su app de videos con IA. Revisa siempre qué está vigente.	Well-known tools today: Veo, from Google; Runway; and Kling, from Chinese company Kuaishou. This space moves fast: in March 2026 OpenAI shut down Sora, its AI video app. Always check what's still around.																			Borrador	Pantalla viva: revisar cada semana con el Radar IA.
video-con-ia	PANTALLA	4	online	Lo normal es generar clips cortos de pocos segundos y unirlos en un editor. Los límites de hoy: mantener al mismo personaje igual entre clips, las manos, los textos y algunos movimientos raros.	The usual approach is to generate short clips of a few seconds and join them in an editor. Today's limits: keeping the same character consistent across clips, hands, lettering and some odd movements.																			Borrador	
video-con-ia	PANTALLA	5	error	Un deepfake es un video falso que imita la cara o la voz de una persona real. Regla que no se negocia: nunca lo hagas sin su permiso. Puede causar mucho daño, y en muchos países ciertos usos son delito. ¡Ahora a practicar!	A deepfake is a fake video that imitates a real person's face or voice. Non-negotiable rule: never make one without their permission. It can do a lot of harm, and in many countries some uses are a crime. Now let's practice!																			Borrador	
video-con-ia	EJERCICIO	1	opcion-multiple	Tienes una foto de tu mascota y quieres que mueva la cola. ¿Qué tipo de video con IA usas?	You have a photo of your pet and want it to wag its tail. Which type of AI video do you use?			Texto a video	Text to video	Imagen a video	Image to video	Avatar que habla	Talking avatar	Video a video	Video to video					2	Ya tienes la imagen: solo falta el movimiento.	You already have the image: it just needs movement.		Borrador	
video-con-ia	EJERCICIO	2	verdadero-falso	Hoy lo normal es generar clips cortos y unirlos después en un editor.	Today the usual approach is to generate short clips and join them later in an editor.															verdadero	Los clips duran pocos segundos.	Clips last a few seconds.		Borrador	
video-con-ia	EJERCICIO	3	completar-frase	Un video falso que imita la cara o la voz de una persona real es un	A fake video that imitates a real person's face or voice is a	.	.	deepfake	deepfake	tutorial	tutorial	podcast	podcast							1	Es la palabra de la última pantalla.	It's the word from the last screen.		Borrador	
video-con-ia	EJERCICIO	4	ordenar-pasos	Ordena cómo crear un clip a partir de una imagen:	Put in order how to make a clip from an image:			Elige o genera la imagen	Pick or generate the image	Describe el movimiento que quieres	Describe the movement you want	Genera el clip	Generate the clip	Revisa si hay errores	Check for mistakes	Úsalo en tu edición	Use it in your edit				Sin imagen no hay nada que animar.	Without an image there's nothing to animate.		Borrador	
video-con-ia	EJERCICIO	5	escribir-prompt	Escribe un prompt para un clip de 5 segundos: qué pasa en la escena y cómo se mueve la cámara.	Write a prompt for a 5-second clip: what happens in the scene and how the camera moves.																Ejemplo de movimiento: la cámara se acerca lentamente.	Example movement: the camera slowly moves in.		Borrador	
video-con-ia	TAREA			Anima una imagen tuya (un paisaje, un dibujo o una foto sin personas) con una herramienta gratuita de imagen a video. Anota qué salió bien y qué salió raro.	Animate one of your images (a landscape, a drawing or a photo without people) with a free image-to-video tool. Note what worked and what came out weird.																			Borrador	
estructura-de-video-completo	LECCION			Estructura de un video completo (1 minuto)	Structure of a full video (1 minute)	Cómo organizar todas las tomas y prompts de un video corto de principio a fin (con plantilla descargable).	How to organize every shot and prompt of a short video from start to finish (with a downloadable template).																210	Borrador	Mundo Prisma. Escrita por Claude, datos a septiembre de 2026.
estructura-de-video-completo	PLAN			Organizar un video corto de 1 minuto de principio a fin.		Guion → escenas → por cada toma: prompt de imagen y prompt de video → voz y música → edición · Una hoja para llevar todas las tomas en orden																			Incluye plantilla descargable. Ordenar las etapas de producción.
estructura-de-video-completo	PANTALLA	1	boot	Un video de un minuto con IA no sale de un solo prompt: sale de un plan. Hoy te doy el mapa que usan los creadores para no perderse entre tantas tomas.	A one-minute AI video doesn't come from a single prompt: it comes from a plan. Today I'll give you the map creators use so they don't get lost among all the shots.																			Borrador	
estructura-de-video-completo	PANTALLA	2	loading	Estas son las etapas, de la idea al video terminado:	These are the stages, from idea to finished video:																			Borrador	
estructura-de-video-completo	GRAFICO_FLUJO	2						Idea y guion	Idea and script	Grabar o generar la voz	Record or generate the voice	Dividir en escenas con su duración	Split into timed scenes	Prompts de imagen	Image prompts	Prompts de video	Video prompts	Música y edición final	Music and final edit					Borrador	
estructura-de-video-completo	PANTALLA	3	leyendo	El guion manda: un minuto narrado son unas 130 a 150 palabras. Empieza con una pregunta o un dato curioso, porque los primeros 3 segundos deciden si la gente se queda. Graba la voz temprano: su ritmo marca cuánto dura cada escena.	The script is the boss: one minute of narration is about 130 to 150 words. Open with a question or a surprising fact, because the first 3 seconds decide whether people stay. Record the voice early: its pace sets how long each scene lasts.																			Borrador	
estructura-de-video-completo	PANTALLA	4	info	Lleva todas las tomas en una hoja de cálculo, una fila por escena, con estas columnas:	Keep every shot in a spreadsheet, one row per scene, with these columns:																			Borrador	
estructura-de-video-completo	GRAFICO_TABLA	4						Columna	Column	Qué va	What goes in it													Borrador	
